epoch,operator,name,field,previous,current
12,15,wavefront,u,0.46569663286209106,0.4667178690433502
12,15,wavefront,v,0.21821436285972595,0.21757234632968903
12,15,wavefront,phase,0.29920801520347595,0.29881155490875244
12,15,wavefront,gain,0.09998010843992233,0.09999474138021469
12,15,wavefront,shear,-0.09901190549135208,-0.09893389046192169
12,15,wavefront,program,0x00000341,0x00000342
12,15,wavefront,seed,3435276474,1640918254
12,16,y_up,u,0.7251873016357422,0.7262040376663208
12,16,y_up,v,0.686776340007782,0.6861329674720764
12,16,y_up,phase,0.31961798667907715,0.3196263015270233
12,16,y_up,gain,0.09999167919158936,0.09997443109750748
12,16,y_up,shear,0.06460300832986832,0.06468093395233154
12,16,y_up,seed,1034182060,3884439681
12,17,crystal,u,0.20176488161087036,0.2027885466814041
12,17,crystal,v,0.5111298561096191,0.5104836821556091
12,17,crystal,phase,0.3404209315776825,0.3408257067203522
12,17,crystal,gain,0.10000643879175186,0.1000271663069725
12,17,crystal,shear,0.004292547237128019,0.004372329451143742
12,17,crystal,program,0x00000342,0x00000341
