lane,E,ES,S,P,maximum_packed_normalized_violation,maximum_authored_normalized_violation
94,7.566003203392029,2.4339964985847473,77.50088214874268,20.065126419067383,2.925084405012023e-07,2.925084405012023e-07
95,7.5594741106033325,2.4405255913734436,77.90523052215576,19.654250144958496,3.6133395591324993e-07,3.6133395591324993e-07
96,7.569019198417664,2.4309805035591125,77.73231983184814,19.836705923080444,3.6133395591324993e-07,3.6133395591324993e-07
97,7.57050633430481,2.429494261741638,77.4406623840332,20.12983798980713,3.097148193542142e-07,3.097148193542142e-07
98,7.5834739208221436,2.4165257811546326,77.46642112731934,20.117058753967285,3.269211982072261e-07,3.269211982072261e-07
99,7.686581611633301,2.3134180903434753,77.99817085266113,19.688420295715332,5.333977444433689e-07,5.333977444433689e-07
100,7.5378865003585815,2.462114095687866,77.85519123077393,19.682689905166626,2.753020616481904e-07,2.753020616481904e-07
101,7.64098584651947,2.35901415348053,77.85762310028076,19.783366918563843,2.408893039421666e-07,2.408893039421666e-07
102,7.585961222648621,2.4140386283397675,77.72311210632324,19.862854480743408,3.0111162992770824e-07,3.0111162992770824e-07
103,7.467779517173767,2.532220780849457,77.89486885070801,19.572906494140625,2.236829250891547e-07,2.236829250891547e-07
104,7.527552247047424,2.472447454929352,77.40140914916992,20.126147270202637,2.236829250891547e-07,2.236829250891547e-07
105,7.602638602256775,2.397361248731613,77.98645496368408,19.61618661880493,1.6346059910361305e-07,1.6346059910361305e-07
106,7.526111006736755,2.4738889932632446,77.6343584060669,19.891743659973145,5.16191365590357e-07,5.16191365590357e-07
107,7.525716423988342,2.4742840230464935,77.50540256500244,20.02030849456787,2.839052510746963e-07,2.839052510746963e-07
108,7.662796974182129,2.337203174829483,77.72942543029785,19.933364391326904,4.0434990304577965e-07,4.0434990304577965e-07
109,7.555882930755615,2.444116771221161,78.01653861999512,19.539350271224976,3.269211982072261e-07,3.269211982072261e-07
110,7.687414288520813,2.312585711479187,77.62235641479492,20.065059661865234,1.032382731180714e-07,1.032382731180714e-07
111,7.426475882530212,2.5735244154930115,77.68884658813477,19.737621545791626,4.301594713252975e-07,4.301594713252975e-07
112,7.682093977928162,2.3179057240486145,78.00186157226562,19.68023657798767,2.236829250891547e-07,2.236829250891547e-07
113,7.54647433757782,2.45352566242218,77.98971652984619,19.556764364242554,3.785403347662618e-07,3.785403347662618e-07
114,7.5350236892700195,2.4649763107299805,77.68227577209473,19.852757453918457,5.506041232963808e-07,5.506041232963808e-07
115,7.664322853088379,2.335676848888397,78.2034683227539,19.460864067077637,5.333977444433689e-07,5.333977444433689e-07
116,7.737529873847961,2.2624701261520386,77.68301963806152,20.0545072555542,1.72063788530119e-07,1.72063788530119e-07
117,7.579447031021118,2.42055281996727,77.63288497924805,19.94657039642334,4.7317541845782724e-07,4.7317541845782724e-07
118,7.367690205574036,2.6323100924491882,77.68108367919922,19.686598777770996,4.301594713252975e-07,4.301594713252975e-07
119,7.612327337265015,2.3876725137233734,77.88295269012451,19.729379415512085,2.6669887222168447e-07,2.6669887222168447e-07
120,7.758398056030273,2.2416016459465027,77.64644145965576,20.111961364746094,2.580956827951785e-07,2.580956827951785e-07
121,7.440968155860901,2.5590315461158752,77.77905941009521,19.661916494369507,4.301594713252975e-07,4.301594713252975e-07
122,7.617934346199036,2.3820659518241882,77.97928810119629,19.638638496398926,4.301594713252975e-07,4.301594713252975e-07
123,7.65496551990509,2.3450343310832977,77.87075996398926,19.784198999404907,3.8714352419276774e-07,3.8714352419276774e-07
124,7.676515579223633,2.3234841227531433,77.86294460296631,19.813579320907593,4.645722290313213e-07,4.645722290313213e-07
125,7.597835063934326,2.40216463804245,77.97618389129639,19.621652364730835,5.16191365590357e-08,5.16191365590357e-08
126,7.647570967674255,2.3524291813373566,77.62458801269531,20.02297878265381,2.3228611451566064e-07,2.3228611451566064e-07
127,7.636475563049316,2.3635241389274597,77.74227619171143,19.894200563430786,5.16191365590357e-08,5.16191365590357e-08
128,7.627745270729065,2.372254431247711,77.7606725692749,19.86708164215088,4.989849867373451e-07,4.989849867373451e-07
129,7.684813141822815,2.315186560153961,77.69789695739746,19.98692035675049,2.236829250891547e-07,2.236829250891547e-07
130,7.748734354972839,2.2512656450271606,77.9209566116333,19.827779531478882,1.032382731180714e-07,1.032382731180714e-07
131,7.463757395744324,2.5362426042556763,77.9334545135498,19.530309438705444,3.785403347662618e-07,3.785403347662618e-07
132,7.425603866577148,2.5743961334228516,77.74686813354492,19.67873215675354,2.064765462361428e-07,2.064765462361428e-07
133,7.661938667297363,2.338061183691025,78.05895805358887,19.602982997894287,1.2904784139758926e-07,1.2904784139758926e-07
134,7.740444540977478,2.259555459022522,77.8697395324707,19.87069845199585,3.785403347662618e-07,3.785403347662618e-07
135,7.626493573188782,2.3735061287879944,77.75167465209961,19.874825477600098,3.6133395591324993e-07,3.6133395591324993e-07
136,7.5659239292144775,2.4340757727622986,78.05242538452148,19.513505697250366,3.957467136192737e-07,3.957467136192737e-07
137,7.746061086654663,2.253938615322113,77.92238712310791,19.823678731918335,2.580956827951785e-07,2.580956827951785e-07
138,7.739763259887695,2.260236442089081,78.02655696868896,19.713212251663208,3.269211982072261e-07,3.269211982072261e-07
139,7.615089416503906,2.38491028547287,77.68092632293701,19.934169054031372,3.269211982072261e-07,3.269211982072261e-07
140,7.748246192932129,2.251753658056259,77.92472839355469,19.82352375984192,3.3552438763373206e-07,3.3552438763373206e-07
141,7.48901903629303,2.5109824538230896,77.97590255737305,19.51311707496643,1.204446519710833e-07,1.204446519710833e-07
142,7.577166557312012,2.4228334426879883,77.69084453582764,19.88632559776306,2.064765462361428e-07,2.064765462361428e-07
143,7.591633200645447,2.408367097377777,77.85183429718018,19.739795923233032,1.548574096771071e-07,1.548574096771071e-07
144,7.623280882835388,2.3767197132110596,77.82103538513184,19.802244901657104,4.214684851089403e-08,4.214684851089403e-08
145,7.578015327453613,2.421984374523163,77.59650707244873,19.981513023376465,2.580956827951785e-07,2.580956827951785e-07
146,7.682793736457825,2.3172059655189514,77.8253698348999,19.857429265975952,2.925084405012023e-07,2.925084405012023e-07
147,7.67128050327301,2.3287197947502136,77.64603614807129,20.02523899078369,2.925084405012023e-07,2.925084405012023e-07
148,7.709060311317444,2.2909393906593323,77.68763542175293,20.02142906188965,2.236829250891547e-07,2.236829250891547e-07
149,7.624452114105225,2.3755478858947754,78.13210010528564,19.492344856262207,4.129530924722856e-07,4.129530924722856e-07
150,7.5008052587509155,2.4991950392723083,77.8632926940918,19.637504816055298,4.301594713252975e-07,4.301594713252975e-07
151,7.788912653923035,2.2110871970653534,77.96899795532227,19.819921255111694,3.6993714533975583e-07,3.6993714533975583e-07
152,7.5678324699401855,2.4321672320365906,77.49455451965332,20.073280334472656,1.204446519710833e-07,1.204446519710833e-07
153,7.6370769739151,2.362922728061676,77.90328025817871,19.73379611968994,5.16191365590357e-08,5.16191365590357e-08
154,7.545113563537598,2.454886883497238,77.71319389343262,19.831910133361816,5.247945550168629e-07,5.247945550168629e-07
155,7.638213634490967,2.361786514520645,77.67492294311523,19.963289499282837,6.022232598554165e-08,6.022232598554165e-08
156,7.713831067085266,2.286168783903122,77.8604793548584,19.853358268737793,3.6993714533975583e-07,3.6993714533975583e-07
157,7.650449872016907,2.349550426006317,77.50957489013672,20.14087200164795,1.548574096771071e-07,1.548574096771071e-07
158,7.5036680698394775,2.4963316321372986,78.02384853363037,19.47981357574463,3.6133395591324993e-07,3.6133395591324993e-07
159,7.548612952232361,2.4513867497444153,78.0050802230835,19.543536901474,2.236829250891547e-07,2.236829250891547e-07
160,7.550202012062073,2.4497979879379272,78.10787677764893,19.442330598831177,3.097148193542142e-07,3.097148193542142e-07
161,7.657196521759033,2.342803180217743,77.91318416595459,19.74401831626892,3.269211982072261e-07,3.269211982072261e-07
162,7.657268047332764,2.3427318036556244,77.6232099533081,20.03406524658203,4.0434990304577965e-07,4.0434990304577965e-07
163,7.546788454055786,2.45321124792099,77.74811744689941,19.798671007156372,2.1073424255447014e-08,2.1073424255447014e-08
164,7.525290846824646,2.47470885515213,77.73965835571289,19.785629510879517,1.892701673831309e-07,1.892701673831309e-07
165,7.4765545129776,2.5234454870224,77.8447675704956,19.631781578063965,3.097148193542142e-07,3.097148193542142e-07
166,7.562043070793152,2.437956780195236,78.04937362670898,19.512676000595093,3.6993714533975583e-07,3.6993714533975583e-07
167,7.3899394273757935,2.6100608706474304,77.75537490844727,19.634556770324707,4.301594713252975e-07,4.301594713252975e-07
168,7.601305842399597,2.398693859577179,77.98112392425537,19.620176553726196,3.269211982072261e-07,3.269211982072261e-07
169,7.772094011306763,2.2279059886932373,78.07141780853271,19.700684547424316,4.817786078843332e-07,4.817786078843332e-07
170,7.597447037696838,2.4025535583496094,77.82930374145508,19.76813793182373,2.753020616481904e-07,2.753020616481904e-07
171,7.560544013977051,2.439456582069397,77.82849311828613,19.73204493522644,3.097148193542142e-07,3.097148193542142e-07
172,7.788299918174744,2.2116997838020325,77.88960933685303,19.89869475364685,2.236829250891547e-07,2.236829250891547e-07
173,7.678324580192566,2.32167512178421,77.80516147613525,19.873162508010864,5.16191365590357e-08,5.16191365590357e-08
174,7.587207555770874,2.412792146205902,78.079514503479,19.507697820663452,2.580956827951785e-07,2.580956827951785e-07
175,7.470793724060059,2.5292065739631653,77.58538246154785,19.88540291786194,4.645722290313213e-07,4.645722290313213e-07
176,7.713049054145813,2.286951392889023,77.64707088470459,20.065975189208984,1.4625422025060114e-07,1.4625422025060114e-07
177,7.55820631980896,2.441794127225876,77.75595188140869,19.80225443840027,3.161013638317052e-08,3.161013638317052e-08
178,7.781649827957153,2.218349874019623,77.91918754577637,19.862464666366577,1.204446519710833e-07,1.204446519710833e-07
179,7.492308020591736,2.507692277431488,77.64533519744873,19.846972227096558,2.1073424255447014e-08,2.1073424255447014e-08
180,7.574752569198608,2.4252474308013916,78.1187105178833,19.456048011779785,3.44127577060238e-07,3.44127577060238e-07
181,7.468149662017822,2.5318509340286255,77.82219886779785,19.645944833755493,3.097148193542142e-07,3.097148193542142e-07
182,7.4699485301971436,2.5300511717796326,77.93612957000732,19.53381896018982,2.1073424255447014e-08,2.1073424255447014e-08
183,7.606624364852905,2.393375486135483,77.69151210784912,19.915117025375366,2.6669887222168447e-07,2.6669887222168447e-07
