lane,E,ES,S,P,maximum_packed_normalized_violation,maximum_authored_normalized_violation
147,5.236639976501465,4.727187752723694,76.47913455963135,18.858349323272705,0.0037338186238612884,0.0037338186238612884
148,5.243420600891113,4.677810072898865,76.54013156890869,18.873937129974365,0.005569832471260179,0.005569832471260179
149,5.18001914024353,4.770485162734985,76.97148323059082,18.331713676452637,0.00425403628210325,0.00425403628210325
150,5.057992935180664,4.8946645855903625,76.70157432556152,18.475788831710815,0.004158523673090181,0.004158523673090181
151,5.318194627761841,4.595918655395508,76.82454586029053,18.675469160079956,0.006073107989328764,0.006073107989328764
152,5.117550492286682,4.824772477149963,76.33744716644287,18.916175365447998,0.0045261379572847805,0.0045261379572847805
153,5.181211233139038,4.753631055355072,76.74984931945801,18.580373525619507,0.004841307198735399,0.004841307198735399
154,5.11535108089447,4.855198860168457,76.54325485229492,18.661985397338867,0.0034894536313908133,0.0034894536313908133
155,5.215480923652649,4.764676988124847,76.50055408477783,18.78890872001648,0.003125762401574701,0.003125762401574701
156,5.266525745391846,4.680075943470001,76.70168876647949,18.69457244873047,0.004407327911304733,0.004407327911304733
157,5.20740807056427,4.74495142698288,76.34801864624023,18.97931218147278,0.004173217920630653,0.004173217920630653
158,5.062756538391113,4.89254355430603,76.86098098754883,18.316935300827026,0.004068000913944486,0.004068000913944486
159,5.103089809417725,4.845737814903259,76.84495449066162,18.38341236114502,0.004278434927316821,0.004278434927316821
160,5.098556876182556,4.841859042644501,76.95158958435059,18.286036252975464,0.0045890616847502445,0.0045890616847502445
161,5.200393795967102,4.733014702796936,76.76019191741943,18.591032028198242,0.004863520633834638,0.004863520633834638
162,5.2059632539749146,4.73499983549118,76.46678447723389,18.87763738632202,0.0045854139324334065,0.0045854139324334065
163,5.096174478530884,4.845713973045349,76.59123420715332,18.641788959503174,0.004545890880208038,0.004545890880208038
164,5.114650726318359,4.882161617279053,76.55776023864746,18.603721857070923,0.0025197709447504746,0.0025197709447504746
165,5.054761171340942,4.926890730857849,76.67001247406006,18.457016944885254,0.003113081300360031,0.003113081300360031
166,5.112887024879456,4.831328988075256,76.89189434051514,18.355203866958618,0.004527996246200905,0.004527996246200905
167,4.958036243915558,5.009510517120361,76.58672332763672,18.465909957885742,0.0035878741184300414,0.0035878741184300414
