lane,E,ES,S,P,maximum_normalized_violation
21,7.532718181610107,2.4672193825244904,77.67470836639404,19.858111143112183,4.41488238151615e-06
22,7.481296062469482,2.518758475780487,77.65017032623291,19.831043481826782,3.856436638746804e-06
23,7.647296786308289,2.3526987433433533,77.82526016235352,19.822041988372803,3.161013638317052e-07
24,7.512747645378113,2.487228810787201,77.88228988647461,19.63049292564392,1.6648005161803141e-06
25,7.523518204689026,2.476445883512497,77.8127908706665,19.71078634262085,2.539347622781365e-06
26,7.381191849708557,2.6188302040100098,77.79350280761719,19.587653875350952,1.559433394903079e-06
27,7.5658732652664185,2.4341143667697906,77.93661117553711,19.629281759262085,8.745471066010511e-07
28,7.5364089012146,2.4635685980319977,78.03418159484863,19.502263069152832,1.5910435312862496e-06
29,7.72011399269104,2.279849201440811,77.90193557739258,19.81824040412903,2.6025678955477063e-06
30,7.596582770347595,2.403377443552017,77.77308464050293,19.82356548309326,2.8133021381021765e-06
31,7.484539747238159,2.5154536962509155,77.39683151245117,20.08772373199463,5.16191365590357e-07
32,7.656601667404175,2.3433245718479156,77.81917572021484,19.83754277229309,5.215672503223136e-06
33,7.489365935325623,2.5106793642044067,77.78740406036377,19.701892137527466,3.203160486827946e-06
34,7.513788342475891,2.486184686422348,77.7229356765747,19.79089617729187,1.9071448951179549e-06
35,7.552141547203064,2.4477900564670563,77.90832042694092,19.64393138885498,4.836350866625089e-06
36,7.721149921417236,2.278824895620346,78.0266809463501,19.694511890411377,1.7807043495852728e-06
37,7.733691930770874,2.2662226855754852,77.8569507598877,19.876879453659058,6.03753604918557e-06
38,7.488589286804199,2.511441707611084,77.63768196105957,19.85085368156433,2.1916361225664896e-06
39,7.43428647518158,2.5657373666763306,77.56768226623535,19.866565465927124,1.6858739404357611e-06
40,7.507651448249817,2.492308020591736,77.95261859893799,19.555097818374634,2.865985698740794e-06
41,7.533921599388123,2.4661506712436676,77.77162551879883,19.762182235717773,5.110305381945901e-06
42,7.586833834648132,2.413110136985779,77.59461402893066,19.992307424545288,3.961803760024039e-06
43,7.425214052200317,2.574802041053772,77.65445709228516,19.770735502243042,1.1379649097941387e-06
44,7.783129811286926,2.2168059647083282,77.85496711730957,19.928263425827026,4.541322927048831e-06
45,7.590404748916626,2.409571409225464,77.6954174041748,19.895024299621582,1.6858739404357611e-06
46,7.643758654594421,2.3561973869800568,78.06881904602051,19.575012922286987,3.1083300776784345e-06
47,7.621692419052124,2.3783038556575775,77.88223266601562,19.739469289779663,3.3552438763373206e-07
48,7.788546085357666,2.211418002843857,77.9150390625,19.87355947494507,2.539347622781365e-06
49,7.539821267127991,2.460230141878128,77.7286434173584,19.811094999313354,3.63516568406461e-06
50,7.4701762199401855,2.5298821926116943,77.7318525314331,19.73823070526123,4.130391154067615e-06
51,7.4689823389053345,2.5310170650482178,78.01302909851074,19.45595145225525,1.376510308240952e-07
52,7.719391584396362,2.2805896401405334,77.8691577911377,19.85026478767395,1.327625728093162e-06
53,7.687175273895264,2.312755584716797,77.911696434021,19.775586128234863,4.889034427263707e-06
54,7.473710775375366,2.5263208150863647,77.59135246276855,19.882314205169678,2.2337829710773835e-06
55,7.563722729682922,2.436305582523346,77.7991771697998,19.76450204849243,2.0019753042674666e-06
56,7.591301202774048,2.40874320268631,77.62402057647705,19.96720790863037,3.1399402140616053e-06
57,7.562790513038635,2.4372227489948273,77.9934024810791,19.569367170333862,9.377673793673922e-07
58,7.652575969696045,2.3473797738552094,77.67876625061035,19.973883628845215,3.1294035019338817e-06
59,7.677658796310425,2.322358936071396,77.64671325683594,20.03091812133789,1.2538687431990974e-06
60,7.705401182174683,2.2945985198020935,77.86598682403564,19.839407205581665,4.301594713252975e-07
61,7.6172709465026855,2.3827213048934937,78.18355083465576,19.43373441696167,5.479090306416224e-07
62,7.707337737083435,2.292662262916565,78.17842960357666,19.52890634536743,1.032382731180714e-07
63,7.614945769309998,2.385038733482361,77.66763687133789,19.94733452796936,1.0958180612832448e-06
64,7.592064142227173,2.4079877138137817,77.66681671142578,19.925166368484497,3.6667758204477803e-06
