timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, clocks_event_reasons.sw_power_cap, clocks_event_reasons.sw_thermal_slowdown, clocks_event_reasons.hw_thermal_slowdown
2026/09/24 10:57:00.432, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 73, 119.86, [N/A], 2565, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:01.444, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 73, 119.86, [N/A], 2557, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:02.458, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 73, 119.87, [N/A], 2557, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:03.464, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 73, 119.81, [N/A], 2565, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:04.475, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 74, 119.89, [N/A], 2557, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:05.487, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 74, 119.89, [N/A], 2557, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:06.500, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 74, 119.91, [N/A], 2557, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:07.515, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 74, 119.93, [N/A], 2557, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:08.526, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 74, 119.89, [N/A], 2550, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:09.540, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 75, 119.84, [N/A], 2550, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:10.541, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 75, 119.85, [N/A], 2557, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:11.552, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 75, 119.88, [N/A], 2550, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:12.560, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 75, 119.87, [N/A], 2550, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:13.563, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 26, 10935, 12227, 75, 119.86, [N/A], 2542, 11001, P2, Active, Not Active, Not Active
2026/09/24 10:57:14.573, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 76, 119.88, [N/A], 2550, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:15.581, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 76, 119.81, [N/A], 2550, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:16.597, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 76, 119.87, [N/A], 2550, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:17.608, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 76, 119.83, [N/A], 2550, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:18.611, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 76, 119.83, [N/A], 2542, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:19.624, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 76, 119.82, [N/A], 2542, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:20.626, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 30, 10935, 12227, 76, 119.78, [N/A], 2527, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:21.632, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 77, 119.75, [N/A], 2542, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:22.647, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 77, 119.79, [N/A], 2542, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:23.648, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 77, 119.77, [N/A], 2542, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:24.664, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 77, 119.78, [N/A], 2542, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:25.668, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 78, 119.78, [N/A], 2542, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:26.678, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 78, 119.83, [N/A], 2542, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:27.691, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 78, 119.75, [N/A], 2542, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:28.702, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 78, 119.77, [N/A], 2542, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:29.715, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 78, 119.62, [N/A], 2542, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:30.727, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 78, 119.79, [N/A], 2542, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:31.740, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 78, 119.92, [N/A], 2535, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:32.750, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 78, 119.83, [N/A], 2542, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:33.751, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 78, 119.71, [N/A], 2535, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:34.755, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 78, 119.86, [N/A], 2535, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:35.770, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 79, 119.91, [N/A], 2535, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:36.783, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 79, 119.90, [N/A], 2535, 9001, P4, Active, Not Active, Not Active
2026/09/24 10:57:37.794, NVIDIA GeForce RTX 5070 Ti Laptop GPU, 100, 31, 10935, 12227, 79, 119.83, [N/A], 2535, 9001, P4, Active, Not Active, Not Active
